id,name,label
2812,动态程序切片,knowledgepoint
2813,符号执行方法,knowledgepoint
2814,模糊测试基础方法,knowledgepoint
2815,符号执行所能解决的问题,knowledgepoint
2816,协议字段划分,knowledgepoint
2817,字段关系,knowledgepoint
2818,字段语义恢复,knowledgepoint
2819,软件漏洞分析与利用,knowledgepoint
2820,控制流劫持漏洞攻击所需要素,knowledgepoint
2821,逆向工程的概念和基本方法,knowledgepoint
2822,软件逆向工程的应用,knowledgepoint
2823,软件逆向工程的合法性,knowledgepoint
2824,x86基本概念,knowledgepoint
2825,x86权限级别,knowledgepoint
2826,IA-32内存模型与内存管理,knowledgepoint
2827,不同操作模式下的内存管理,knowledgepoint
2828,IA-32数据类型,knowledgepoint
2829,IA-32函数调用,knowledgepoint
2830,中断与异常,knowledgepoint
2831,指令一般格式,knowledgepoint
2832,指令分类及常用指令功能,knowledgepoint
2833,x64体系结构,knowledgepoint
2834,PE文件格式,knowledgepoint
2835,基地址与相对虚拟地址,knowledgepoint
2836,导入地址表与导出地址表,knowledgepoint
2837,基址重定位技术,knowledgepoint
2838,运行时压缩,knowledgepoint
2839,PE工具,knowledgepoint
2840,Windows系统编程基础,knowledgepoint
2841,Unicode和字符编码,knowledgepoint
2842,常用Windows核心API简介,knowledgepoint
2843,DLL注入的基本方法,knowledgepoint
2844,远程线程创建,knowledgepoint
2845,DLL卸载,knowledgepoint
2846,API钩取,knowledgepoint
2847,理论上的安全性,knowledgepoint
2848,常见的数据混淆,knowledgepoint
2849,控制流混淆技术,knowledgepoint
2850,组合使用函数内联与外联,knowledgepoint
2851,通过跳转破坏局部性,knowledgepoint
2852,不透明谓词,knowledgepoint
2853,基于处理器的控制流间接化,knowledgepoint
2854,插入无效代码,knowledgepoint
2855,物联网面临的各种威胁,knowledgepoint
2856,物联网的安全需求,knowledgepoint
2857,物联网的层次模型,knowledgepoint
2858,对称密码体制,knowledgepoint
2859,非对称密码体制,knowledgepoint
2860,数字签名,knowledgepoint
2861,身份认证,knowledgepoint
2862,RFID安全,knowledgepoint
2863,无线传感器安全,knowledgepoint
2864,感知层的隐私保护,knowledgepoint
2865,接入层安全技术,knowledgepoint
2866,数据传输安全技术,knowledgepoint
2867,移动互联网安全,knowledgepoint
2868,Wi-Fi安全,knowledgepoint
2869,IP4/IP6安全技术,knowledgepoint
2870,物联网中的位置保护及个人信息等隐私保护技术,knowledgepoint
2871,物联网的业务控制及安全管理,knowledgepoint
2872,物联网安全中间件技术,knowledgepoint
